time_step,best_bid,best_ask,assets,ema_swim_bid,cash,total_profit
2985,2.3925,2.3926,8,29.995049999999996,2.392829746090548,0.9970596561076055
2986,2.3928,2.3929,8,29.995049999999996,2.3928200171252594,0.9971083574557197
2987,2.3928,2.3929,8,29.995049999999996,2.3928127487807873,0.9971083574557197
2988,2.3934,2.3935,8,29.995049999999996,2.3928160574086834,0.9972057601519482
2989,2.3941,2.3942,8,29.995049999999996,2.3929218875239515,0.9973193966308812
2990,2.3946,2.3947,8,29.995049999999996,2.3937609437619756,0.9974005655444049
2991,2.3936,2.3937,8,29.995049999999996,2.393715961378965,0.9972382277173577
2992,2.3939,2.394,8,29.995049999999996,2.393659920176975,0.9972869290654718
2993,2.3947,2.3948,8,29.995049999999996,2.3936746486754767,0.9974167993271096
2994,2.3945,2.3946,8,29.995049999999996,2.393719696263325,0.9973843317617002
2995,2.3944,2.3945,8,29.995049999999996,2.393771754694542,0.9973680979789955
2996,2.3941,2.3942,8,29.995049999999996,2.3938065475914247,0.9973193966308812
2997,2.3933,2.3934,9,27.601649999999996,2.3938266415978564,0.9971874971464053
2998,2.393,2.3931,9,27.601649999999996,2.393763822774725,0.997132708129777
2999,2.3926,2.3927,9,27.601649999999996,2.393632322094833,0.9970596561076055
3000,2.3918,2.3919,9,27.601649999999996,2.3934119516262555,0.9969135520632629
3001,2.3913,2.3914,9,27.601649999999996,2.392355975813128,0.996822237035549
3002,2.3913,2.3914,9,27.601649999999996,2.3919335854878767,0.996822237035549
3003,2.3908,2.3909,9,27.601649999999996,2.391480151292726,0.9967309220078348
3004,2.3908,2.3909,9,27.601649999999996,2.391253434195151,0.9967309220078348
3005,2.3914,2.3915,9,27.601649999999996,2.391409197967522,0.9968405000410917
3006,2.3914,2.3915,9,27.601649999999996,2.3914937883901275,0.9968405000410917
3007,2.3916,2.3917,9,27.601649999999996,2.3915460978725243,0.9968770260521772
3008,2.3911,2.3912,9,27.601649999999996,2.3915641150656377,0.9967857110244633
3009,2.3909,2.391,9,27.601649999999996,2.391552881823006,0.9967491850133776
3010,2.3911,2.3912,9,27.601649999999996,2.3915322650052397,0.9967857110244633
3011,2.3919,2.392,9,27.601649999999996,2.391529934256028,0.9969318150688058
3012,2.3919,2.392,9,27.601649999999996,2.391536795422608,0.9969318150688058
3013,2.3925,2.3926,9,27.601649999999996,2.391644007361214,0.9970413931020626
3014,2.3925,2.3926,9,27.601649999999996,2.3917413489148514,0.9970413931020626
3015,2.3923,2.3924,9,27.601649999999996,2.3918045025030175,0.9970048670909771
3016,2.3923,2.3924,9,27.601649999999996,2.3918593195650106,0.9970048670909771
3017,2.3914,2.3915,9,27.601649999999996,2.391864423397227,0.9968405000410917
3018,2.3913,2.3914,9,27.601649999999996,2.3918582291428123,0.996822237035549
3019,2.391,2.3911,9,27.601649999999996,2.391790166505294,0.9967674480189205
3020,2.3911,2.3912,9,27.601649999999996,2.391722492206958,0.9967857110244633
3021,2.3912,2.3913,9,27.601649999999996,2.3917021945300694,0.9968039740300061
3022,2.392,2.3921,9,27.601649999999996,2.391693288674674,0.9969500780743487
3023,2.3922,2.3923,9,27.601649999999996,2.3916933933466624,0.9969866040854343
3024,2.3918,2.3919,9,27.601649999999996,2.391694832903401,0.9969135520632629
3025,2.3917,2.3918,9,27.601649999999996,2.3916959536703706,0.9968952890577201
3026,2.3917,2.3918,9,27.601649999999996,2.3916968280088313,0.9968952890577201
3027,2.3919,2.392,9,27.601649999999996,2.3916998573966812,0.9969318150688058
3028,2.3911,2.3912,9,27.601649999999996,2.3916901073399663,0.9967857110244633
3029,2.3911,2.3912,9,27.601649999999996,2.3916702142377195,0.9967857110244633
3030,2.3915,2.3916,9,27.601649999999996,2.3916614335549813,0.9968587630466346
3031,2.3914,2.3915,9,27.601649999999996,2.391652087178768,0.9968405000410917
3032,2.3909,2.391,9,27.601649999999996,2.3916216053335027,0.9967491850133776
3033,2.3909,2.391,9,27.601649999999996,2.39158624437166,0.9967491850133776
3034,2.3905,2.3906,9,27.601649999999996,2.3914790062353872,0.9966761329912062
3035,2.3903,2.3904,9,27.601649999999996,2.39137287609094,0.9966396069801207
3036,2.3904,2.3905,9,27.601649999999996,2.391276715150359,0.9966578699856635
3037,2.3901,2.3902,9,27.601649999999996,2.3911445509648668,0.996603080969035
3038,2.3895,2.3896,9,27.601649999999996,2.390936746875836,0.996493502935778
3039,2.3895,2.3896,9,27.601649999999996,2.390526247768454,0.996493502935778
3040,2.3899,2.39,9,27.601649999999996,2.3904722581065316,0.9965665549579493
3041,2.39,2.3901,9,27.601649999999996,2.390424520188477,0.9965848179634922
3042,2.3892,2.3893,9,27.601649999999996,2.3903448397146927,0.9964387139191497
3043,2.3892,2.3893,9,27.601649999999996,2.3902595805992277,0.9964387139191497
3044,2.3896,2.3897,9,27.601649999999996,2.3901976045553996,0.996511765941321
3045,2.3897,2.3898,9,27.601649999999996,2.3901449752768844,0.9965300289468636
3046,2.3892,2.3893,9,27.601649999999996,2.3900804458827682,0.9964387139191497
3047,2.3887,2.3888,9,27.601649999999996,2.3899772148241265,0.9963473988914354
3048,2.3885,2.3886,9,27.601649999999996,2.3898150491985986,0.9963108728803499
3049,2.3884,2.3885,9,27.601649999999996,2.389669421516044,0.9962926098748071
3050,2.3886,2.3887,9,27.601649999999996,2.389547128515452,0.9963291358858926
3051,2.3887,2.3888,9,27.601649999999996,2.3894732278481525,0.9963473988914354
3052,2.3899,2.39,9,27.601649999999996,2.38931551672391,0.9965665549579493
3053,2.3902,2.3903,9,27.601649999999996,2.3893314061072735,0.9966213439745779
3054,2.3903,2.3904,9,27.601649999999996,2.3894259602998065,0.9966396069801207
3055,2.3903,2.3904,9,27.601649999999996,2.389520471831922,0.9966396069801207
3056,2.3903,2.3904,9,27.601649999999996,2.3896063797719136,0.9966396069801207
3057,2.3903,2.3904,9,27.601649999999996,2.389682576742719,0.9966396069801207
3058,2.3902,2.3903,9,27.601649999999996,2.3897450603417574,0.9966213439745779
3059,2.3919,2.392,9,27.601649999999996,2.390017648364054,0.9969318150688058
3060,2.3916,2.3917,9,27.601649999999996,2.3904132362730404,0.9968770260521772
3061,2.3916,2.3917,9,27.601649999999996,2.39100661813652,0.9968770260521772
3062,2.391,2.3911,9,27.601649999999996,2.3909677718537683,0.9967674480189205
3063,2.3908,2.3909,9,27.601649999999996,2.3909386302253575,0.9967309220078348
3064,2.3906,2.3907,9,27.601649999999996,2.3909111007311097,0.996694395996749
3065,2.391,2.3911,9,27.601649999999996,2.390895236559575,0.9967674480189205
3066,2.3905,2.3906,9,27.601649999999996,2.390856179124259,0.9966761329912062
3067,2.3901,2.3902,9,27.601649999999996,2.3907895061631663,0.996603080969035
3068,2.3902,2.3903,9,27.601649999999996,2.3907286163006454,0.9966213439745779
3069,2.39,2.3901,9,27.601649999999996,2.390665964605911,0.9965848179634922
3070,2.3901,2.3902,9,27.601649999999996,2.39060950174053,0.996603080969035
3071,2.3906,2.3907,9,27.601649999999996,2.390591738393043,0.996694395996749
3072,2.3906,2.3907,9,27.601649999999996,2.3905793231616688,0.996694395996749
3073,2.3903,2.3904,9,27.601649999999996,2.3905590078023113,0.9966396069801207
3074,2.3903,2.3904,9,27.601649999999996,2.3905396161645043,0.9966396069801207
3075,2.3906,2.3907,9,27.601649999999996,2.3905316095789706,0.996694395996749
3076,2.39,2.3901,9,27.601649999999996,2.39051011070669,0.9965848179634922
3077,2.39,2.3901,9,27.601649999999996,2.390484713376561,0.9965848179634922
3078,2.3892,2.3893,9,27.601649999999996,2.3902899976248877,0.9964387139191497
3079,2.3891,2.3892,9,27.601649999999996,2.3898139985749327,0.9964204509136069
3080,2.3891,2.3892,9,27.601649999999996,2.3897980867406723,0.9964204509136069
3081,2.3895,2.3896,9,27.601649999999996,2.3897886473128858,0.996493502935778
3082,2.3897,2.3898,9,27.601649999999996,2.389781916271552,0.9965300289468636
3083,2.3899,2.39,9,27.601649999999996,2.3897789943248084,0.9965665549579493
3084,2.3899,2.39,9,27.601649999999996,2.389778735895892,0.9965665549579493
3085,2.3898,2.3899,9,27.601649999999996,2.389778859123132,0.9965482919524065
3086,2.3898,2.3899,9,27.601649999999996,2.389779243988678,0.9965482919524065
3087,2.3905,2.3906,9,27.601649999999996,2.389812950295533,0.9966761329912062
3088,2.3901,2.3902,9,27.601649999999996,2.3898225877610786,0.996603080969035
3089,2.3901,2.3902,9,27.601649999999996,2.3898331357732836,0.996603080969035
3090,2.3902,2.3903,9,27.601649999999996,2.389845349785019,0.9966213439745779
3091,2.3902,2.3903,9,27.601649999999996,2.3898585360953337,0.9966213439745779
3092,2.39,2.3901,9,27.601649999999996,2.3898699209891143,0.9965848179634922
3093,2.3903,2.3904,9,27.601649999999996,2.3898823735536965,0.9966396069801207
3094,2.3903,2.3904,9,27.601649999999996,2.389895931426086,0.9966396069801207
3095,2.3903,2.3904,9,27.601649999999996,2.389910096004088,0.9966396069801207
3096,2.3901,2.3902,9,27.601649999999996,2.3899232815042253,0.996603080969035
3097,2.3915,2.3916,9,27.601649999999996,2.3900799729743016,0.9968587630466346
3098,2.3925,2.3926,9,27.601649999999996,2.391289986487151,0.9970413931020626
3099,2.3919,2.392,9,27.601649999999996,2.391594993243576,0.9969318150688058
3100,2.3928,2.3929,9,27.601649999999996,2.3914815809083203,0.9970961821186912
3101,2.3928,2.3929,9,27.601649999999996,2.39192105393888,0.9970961821186912
3102,2.3928,2.3929,9,27.601649999999996,2.392172181384914,0.9970961821186912
3103,2.3915,2.3916,9,27.601649999999996,2.392066223960091,0.9968587630466346
3104,2.3913,2.3914,9,27.601649999999996,2.391866528578709,0.996822237035549
3105,2.3917,2.3918,9,27.601649999999996,2.3918277955679845,0.9968952890577201
3106,2.3918,2.3919,9,27.601649999999996,2.391803828964314,0.9969135520632629
3107,2.3919,2.392,9,27.601649999999996,2.3917920364585976,0.9969318150688058
3108,2.3919,2.392,9,27.601649999999996,2.3917876345610534,0.9969318150688058
3109,2.3919,2.392,9,27.601649999999996,2.391787723352605,0.9969318150688058
3110,2.3917,2.3918,9,27.601649999999996,2.3917856548439813,0.9968952890577201
3111,2.3909,2.391,9,27.601649999999996,2.3917512490723007,0.9967491850133776
3112,2.3908,2.3909,9,27.601649999999996,2.3916993299661002,0.9967309220078348
3113,2.3911,2.3912,9,27.601649999999996,2.391649309000444,0.9967857110244633
3114,2.3918,2.3919,9,27.601649999999996,2.391630652909962,0.9969135520632629
3115,2.3921,2.3922,9,27.601649999999996,2.3916262120304905,0.9969683410798915
3116,2.3921,2.3922,9,27.601649999999996,2.391631301768169,0.9969683410798915
3117,2.3923,2.3924,9,27.601649999999996,2.3916850159813556,0.9970048670909771
3118,2.3921,2.3922,9,27.601649999999996,2.3916992201226575,0.9969683410798915
3119,2.3915,2.3916,10,25.210049999999995,2.3917063705098367,0.9968567338237966
3120,2.3915,2.3916,11,22.818449999999995,2.391708517035736,0.9968547046009584
3121,2.3915,2.3916,11,22.818449999999995,2.391707154317967,0.9968547046009584
3122,2.3915,2.3916,11,22.818449999999995,2.391703373293354,0.9968547046009584
3123,2.3915,2.3916,11,22.818449999999995,2.3916979699696164,0.9968547046009584
3124,2.3925,2.3926,10,25.210949999999997,2.3917126952905776,0.9970779191131484
3125,2.3932,2.3933,10,25.210949999999997,2.391878024784309,0.9972199647118148
3126,2.3928,2.3929,10,25.210949999999997,2.391921296419049,0.9971387957982911
3127,2.3929,2.393,10,25.210949999999997,2.392077444616789,0.9971590880266721
3128,2.3925,2.3926,10,25.210949999999997,2.3921110027012884,0.9970779191131484
3129,2.3916,2.3917,11,22.819249999999997,2.3921507173893195,0.9968932598348821
3130,2.3912,2.3913,11,22.819249999999997,2.392088658912491,0.9968039740300061
3131,2.3922,2.3923,10,25.211449999999996,2.39208560578416,0.9970271885421961
3132,2.3924,2.3925,10,25.211449999999996,2.392088908684912,0.9970677729989579
3133,2.3929,2.393,10,25.211449999999996,2.3921754805323876,0.9971692341408626
3134,2.3929,2.393,10,25.211449999999996,2.3922565054619334,0.9971692341408626
3135,2.3927,2.3928,10,25.211449999999996,2.3923165304808727,0.9971286496841005
3136,2.3929,2.393,10,25.211449999999996,2.3923749042309805,0.9971692341408626
3137,2.394,2.3941,10,25.211449999999996,2.392513195167813,0.9973924486530525
3138,2.3946,2.3947,10,25.211449999999996,2.3935565975839066,0.9975142020233381
3139,2.394,2.3941,10,25.211449999999996,2.39366744818793,0.9973924486530525
3140,2.3935,2.3936,10,25.211449999999996,2.393604142938986,0.997290987511148
3141,2.3938,2.3939,10,25.211449999999996,2.393564649330618,0.9973518641962908
3142,2.3939,2.394,10,25.211449999999996,2.3935522349742135,0.9973721564246716
3143,2.3934,2.3935,10,25.211449999999996,2.393541751190021,0.9972706952827671
3144,2.3933,2.3934,10,25.211449999999996,2.393529028441822,0.9972504030543861
3145,2.3931,2.3932,10,25.211449999999996,2.393492611676974,0.9972098185976244
3146,2.3937,2.3938,10,25.211449999999996,2.3934861517223736,0.9973315719679098
3147,2.3941,2.3942,10,25.211449999999996,2.393497630315596,0.9974127408814334
3148,2.3942,2.3943,10,25.211449999999996,2.3935232527796653,0.9974330331098142
3149,2.3944,2.3945,10,25.211449999999996,2.3935639944355147,0.9974736175665763
3150,2.3944,2.3945,10,25.211449999999996,2.393610928502725,0.9974736175665763
3151,2.3949,2.395,10,25.211449999999996,2.393749208656656,0.9975750787084808
3152,2.3949,2.395,10,25.211449999999996,2.3938722287964316,0.9975750787084808
3153,2.396,2.3961,10,25.211449999999996,2.394216641804663,0.9977982932206707
3154,2.3962,2.3963,10,25.211449999999996,2.3950099850827975,0.9978388776774326
3155,2.3953,2.3954,10,25.211449999999996,2.39499583176846,0.9976562476220046
3156,2.3948,2.3949,10,25.211449999999996,2.3949821774828077,0.9975547864800998
3157,2.3946,2.3947,10,25.211449999999996,2.3949195048546263,0.9975142020233381
3158,2.3949,2.395,10,25.211449999999996,2.394911672862901,0.9975750787084808
3159,2.3956,2.3957,10,25.211449999999996,2.3949261232677648,0.9977171243071471
3160,2.3959,2.396,10,25.211449999999996,2.394969065774927,0.9977780009922901
3161,2.3959,2.396,10,25.211449999999996,2.3950236269869003,0.9977780009922901
3162,2.396,2.3961,10,25.211449999999996,2.395157202761597,0.9977982932206707
3163,2.3958,2.3959,10,25.211449999999996,2.3952051242995367,0.997757708763909
3164,2.395,2.3951,11,22.816349999999996,2.3952249198854427,0.9975933417140236
3165,2.395,2.3951,12,20.421249999999997,2.3952349077874993,0.9975913124911855
3166,2.3942,2.3943,12,20.421249999999997,2.395179641880718,0.9973965070987288
3167,2.3947,2.3948,12,20.421249999999997,2.395160723998608,0.997518260469014
3168,2.3948,2.3949,12,20.421249999999997,2.3951395965606546,0.9975426111430714
3169,2.395,2.3951,12,20.421249999999997,2.395128577300716,0.9975913124911855
3170,2.3957,2.3958,11,22.81695,2.395128662827803,0.9977617672095853
3171,2.3956,2.3957,11,22.81695,2.395157263705381,0.9977394457583662
3172,2.3959,2.396,11,22.81695,2.395209219247865,0.9978064101120232
3173,2.3966,2.3967,11,22.81695,2.3953528760191434,0.9979626602705561
3174,2.3981,2.3982,11,22.81695,2.3956907675815966,0.9982974820388414
3175,2.3978,2.3979,11,22.81695,2.3967453837907984,0.9982305176851844
3176,2.3977,2.3978,11,22.81695,2.397127230274479,0.9982081962339653
3177,2.3978,2.3979,11,22.81695,2.3973514868496526,0.9982305176851844
3178,2.3974,2.3975,11,22.81695,2.3972285817724885,0.9981412318803083
3179,2.3976,2.3977,11,22.81695,2.3971826152320075,0.9981858747827463
3180,2.3972,2.3973,11,22.81695,2.3971606820127893,0.9980965889778702
3181,2.3966,2.3967,11,22.81695,2.3971172511055747,0.9979626602705561
3182,2.3965,2.3966,11,22.81695,2.3970686220812123,0.9979403388193372
3183,2.3965,2.3966,11,22.81695,2.397020093746124,0.9979403388193372
3184,2.3965,2.3966,11,22.81695,2.3969740241997535,0.9979403388193372
3185,2.3974,2.3975,11,22.81695,2.396960857121474,0.9981412318803083
3186,2.3976,2.3977,11,22.81695,2.3969677330430494,0.9981858747827463
3187,2.3964,2.3965,11,22.81695,2.396955613626951,0.9979180173681182
3188,2.3962,2.3963,11,22.81695,2.396919212470481,0.9978733744656804
3189,2.395,2.3951,11,22.81695,2.3966851730807575,0.9976055170510522
3190,2.3946,2.3947,11,22.81695,2.3956425865403785,0.9975162312461762
3191,2.3952,2.3953,11,22.81695,2.395495057693586,0.9976501599534902
3192,2.3951,2.3952,11,22.81695,2.395580483189046,0.9976278385022712
3193,2.3947,2.3948,11,22.81695,2.395585365227524,0.9975385526973951
3194,2.395,2.3951,11,22.81695,2.395560754914741,0.9976055170510522
3195,2.3949,2.395,11,22.81695,2.395520633939496,0.9975831955998331
3196,2.394,2.3941,11,22.81695,2.3954336626546633,0.9973823025388622
3197,2.3937,2.3938,11,22.81695,2.394855775103109,0.9973153381852051
3198,2.3932,2.3933,11,22.81695,2.3940278875515544,0.9972037309291102
3199,2.3929,2.393,11,22.81695,2.3935767325309323,0.997136766575453
3200,2.393,2.3931,11,22.81695,2.393384488353955,0.9971590880266721
3201,2.3936,2.3937,11,22.81695,2.3935270062928518,0.9972930167339863
3202,2.3936,2.3937,11,22.81695,2.3936076925911247,0.9972930167339863
3203,2.3934,2.3935,11,22.81695,2.3936506467974548,0.9972483738315482
3204,2.3934,2.3935,11,22.81695,2.3936661334139004,0.9972483738315482
3205,2.392,2.3921,11,22.81695,2.3935400084759104,0.996935873514482
3206,2.392,2.3921,11,22.81695,2.3927700042379554,0.996935873514482
3207,2.392,2.3921,11,22.81695,2.392385002118978,0.996935873514482
3208,2.3918,2.3919,11,22.81695,2.3921510012713867,0.9968912306120441
3209,2.3918,2.3919,11,22.81695,2.392034000847591,0.9968912306120441
3210,2.3917,2.3918,11,22.81695,2.392141359809349,0.996868909160825
3211,2.3922,2.3923,11,22.81695,2.3921874117551827,0.9969805164169201
3212,2.3923,2.3924,11,22.81695,2.392208810011315,0.997002837868139
3213,2.3924,2.3925,11,22.81695,2.3922262895074127,0.997025159319358
3214,2.3925,2.3926,11,22.81695,2.3922435712749173,0.9970474807705771
3215,2.3927,2.3928,11,22.81695,2.3922629211681143,0.9970921236730151
3216,2.393,2.3931,11,22.81695,2.392288777147719,0.9971590880266721
3217,2.3929,2.393,11,22.81695,2.3923168363087384,0.997136766575453
3218,2.3932,2.3933,11,22.81695,2.392406087179422,0.9972037309291102
3219,2.3929,2.393,11,22.81695,2.3924337179290056,0.997136766575453
3220,2.3934,2.3935,11,22.81695,2.3925129302715487,0.9972483738315482
3221,2.3937,2.3938,11,22.81695,2.3926144255320922,0.9973153381852051
3222,2.3937,2.3938,11,22.81695,2.392710706165404,0.9973153381852051
3223,2.3935,2.3936,11,22.81695,2.3927818484162913,0.9972706952827671
3224,2.3938,2.3939,11,22.81695,2.392870908790766,0.9973376596364242
3225,2.3936,2.3937,11,22.81695,2.392937162115249,0.9972930167339863
3226,2.3939,2.394,11,22.81695,2.39301830190898,0.9973599810876431
3227,2.3949,2.395,11,22.81695,2.393301204307951,0.9975831955998331
3228,2.3954,2.3955,11,22.81695,2.3943506021539758,0.9976948028559282
3229,2.3958,2.3959,11,22.81695,2.3950753010769876,0.9977840886608043
3230,2.3958,2.3959,11,22.81695,2.3953651806461926,0.9977840886608043
3231,2.3952,2.3953,11,22.81695,2.395181262209377,0.9976501599534902
3232,2.3959,2.396,11,22.81695,2.3951111144367245,0.9978064101120232
3233,2.3952,2.3953,11,22.81695,2.3950828204214085,0.9976501599534902
3234,2.3952,2.3953,11,22.81695,2.3950708767427678,0.9976501599534902
3235,2.3949,2.395,11,22.81695,2.3950600833733047,0.9975831955998331
3236,2.3948,2.3949,11,22.81695,2.3950488059558177,0.9975608741486143
3237,2.395,2.3951,11,22.81695,2.395036794241244,0.9976055170510522
3238,2.395,2.3951,11,22.81695,2.3950281167301544,0.9976055170510522
3239,2.395,2.3951,11,22.81695,2.395021755287013,0.9976055170510522
3240,2.3949,2.395,11,22.81695,2.3950155365496615,0.9975831955998331
3241,2.3952,2.3953,11,22.81695,2.3950146935316017,0.9976501599534902
3242,2.3952,2.3953,11,22.81695,2.3950178623115788,0.9976501599534902
3243,2.394,2.3941,11,22.81695,2.394990474849991,0.9973823025388622
3244,2.3945,2.3946,11,22.81695,2.3949595184098307,0.997493909794957
3245,2.3946,2.3947,11,22.81695,2.394944357597659,0.9975162312461762
3246,2.3946,2.3947,11,22.81695,2.3949288101524333,0.9975162312461762
3247,2.3947,2.3948,11,22.81695,2.394914536350576,0.9975385526973951
3248,2.3943,2.3944,11,22.81695,2.3948828428786313,0.9974492668925191
3249,2.3943,2.3944,11,22.81695,2.394849459089606,0.9974492668925191
3250,2.3943,2.3944,11,22.81695,2.3948159418552613,0.9974492668925191
3251,2.3943,2.3944,11,22.81695,2.39478325138128,0.9974492668925191
3252,2.3947,2.3948,11,22.81695,2.394768200947296,0.9975385526973951
3253,2.3949,2.395,11,22.81695,2.394757035760268,0.9975831955998331
3254,2.3952,2.3953,11,22.81695,2.3947535743758572,0.9976501599534902
3255,2.3949,2.395,11,22.81695,2.394752784936808,0.9975831955998331
3256,2.3949,2.395,11,22.81695,2.394753770516375,0.9975831955998331
3257,2.3947,2.3948,11,22.81695,2.3947539308074,0.9975385526973951
3258,2.3947,2.3948,11,22.81695,2.394753561838495,0.9975385526973951
3259,2.3963,2.3964,11,22.81695,2.394891279231233,0.9978956959168992
3260,2.3963,2.3964,11,22.81695,2.3955956396156166,0.9978956959168992
3261,2.3962,2.3963,11,22.81695,2.395897819807808,0.9978733744656804
3262,2.3962,2.3963,11,22.81695,2.3957670130083137,0.9978733744656804
3263,2.3959,2.396,11,22.81695,2.395746035136848,0.9978064101120232
3264,2.3959,2.396,11,22.81695,2.395736548449689,0.9978064101120232
3265,2.3958,2.3959,11,22.81695,2.395731877201132,0.9977840886608043
3266,2.3955,2.3956,11,22.81695,2.3957262936977766,0.9977171243071473
3267,2.3955,2.3956,11,22.81695,2.395718982030666,0.9977171243071473
3268,2.3946,2.3947,11,22.81695,2.3956411970538536,0.9975162312461762
3269,2.3948,2.3949,11,22.81695,2.3955631844155354,0.9975608741486143
3270,2.3957,2.3958,11,22.81695,2.3955465234149385,0.9977617672095853
3271,2.3952,2.3953,11,22.81695,2.395538621721019,0.9976501599534902
3272,2.3949,2.395,11,22.81695,2.395498379253036,0.9975831955998331
3273,2.3946,2.3947,11,22.81695,2.3954409737883204,0.9975162312461762
3274,2.3938,2.3939,11,22.81695,2.3951743740842826,0.9973376596364242
3275,2.3934,2.3935,11,22.81695,2.394287187042141,0.9972483738315482
3276,2.393,2.3931,11,22.81695,2.3936435935210705,0.9971590880266721
3277,2.3939,2.394,11,22.81695,2.393797001587685,0.9973599810876431
3278,2.3939,2.394,11,22.81695,2.3938848402669417,0.9973599810876431
3279,2.3938,2.3939,11,22.81695,2.3939373097187135,0.9973376596364242
3280,2.3934,2.3935,11,22.81695,2.3939489898862565,0.9972483738315482
3281,2.3946,2.3947,11,22.81695,2.3939995942955017,0.9975162312461762
3282,2.3953,2.3954,11,22.81695,2.394159216603475,0.9976724814047092
3283,2.3955,2.3956,11,22.81695,2.3948296083017375,0.9977171243071473
3284,2.396,2.3961,11,22.81695,2.3954148041508687,0.9978287315632423
3285,2.3963,2.3964,11,22.81695,2.395768882490521,0.9978956959168992
3286,2.3954,2.3955,11,22.81695,2.3955870232021095,0.9976948028559282
3287,2.3952,2.3953,11,22.81695,2.3954764350113487,0.9976501599534902
3288,2.3958,2.3959,11,22.81695,2.3954291875128995,0.9977840886608043
3289,2.3969,2.397,11,22.81695,2.3954952479116747,0.9980296246242133
3290,2.3969,2.397,11,22.81695,2.396197623955837,0.9980296246242133
3291,2.3973,2.3974,11,22.81695,2.3967488119779183,0.9981189104290893
3292,2.3975,2.3976,11,22.81695,2.397049287186751,0.9981635533315272
3293,2.397,2.3971,11,22.81695,2.3968798399421956,0.9980519460754322
3294,2.397,2.3971,11,22.81695,2.396798652603857,0.9980519460754322
3295,2.3971,2.3972,11,22.81695,2.396766544253497,0.9980742675266513
3296,2.3971,2.3972,11,22.81695,2.3967602805890724,0.9980742675266513
3297,2.3969,2.397,11,22.81695,2.396761172273412,0.9980296246242133
3298,2.3964,2.3965,11,22.81695,2.3967542406438054,0.9979180173681182
3299,2.3967,2.3968,11,22.81695,2.3967457433204586,0.9979849817217753
3300,2.397,2.3971,11,22.81695,2.3967468848250486,0.9980519460754322
3301,2.3979,2.398,11,22.81695,2.396854515352219,0.9982528391364033
3302,2.3977,2.3978,11,22.81695,2.3968867534617964,0.9982081962339653
3303,2.3977,2.3978,11,22.81695,2.39692666735369,0.9982081962339653
3304,2.3977,2.3978,11,22.81695,2.3969701030807697,0.9982081962339653
3305,2.3977,2.3978,11,22.81695,2.3970144637415403,0.9982081962339653
3306,2.3976,2.3977,11,22.81695,2.3970562344601283,0.9981858747827463
3307,2.3969,2.397,12,20.41995,2.397081195421615,0.9980275954013752
3308,2.3966,2.3967,13,18.02325,2.3970908794824735,0.9979525141563659
3309,2.3968,2.3969,12,20.42005,2.3970931704430454,0.9980052739501561
3310,2.397,2.3971,12,20.42005,2.397093398889166,0.9980539752982703
3311,2.3971,2.3972,12,20.42005,2.3970936593865306,0.9980783259723274
3312,2.3985,2.3986,12,20.42005,2.3972227340549015,0.9984192354091268
3313,2.3981,2.3982,12,20.42005,2.3973111038702206,0.9983218327128984
3314,2.3987,2.3988,12,20.42005,2.397509669730916,0.9984679367572409
3315,2.3984,2.3985,12,20.42005,2.3976177834668078,0.9983948847350698
3316,2.399,2.3991,12,20.42005,2.397760525294457,0.9985409887794123
3317,2.399,2.3991,12,20.42005,2.3981146609246125,0.9985409887794123
3318,2.3985,2.3986,12,20.42005,2.3981536128937284,0.9984192354091268
3319,2.3977,2.3978,13,18.02225,2.3981544337879255,0.998222400793832
3320,2.3968,2.3969,13,18.02225,2.398036340748868,0.9979849817217753
3321,2.3971,2.3972,13,18.02225,2.397902908073902,0.9980641214124609
3322,2.3976,2.3977,13,18.02225,2.397848159279281,0.9981960208969369
3323,2.3978,2.3979,13,18.02225,2.397840594266262,0.9982487806907273
3324,2.3965,2.3966,13,18.02225,2.397749731670454,0.9979058420310897
3325,2.3965,2.3966,13,18.02225,2.3974372987528407,0.9979058420310897
3326,2.395,2.3951,13,18.02225,2.39717455263946,0.997510143577662
3327,2.3944,2.3945,13,18.02225,2.39578727631973,0.9973518641962908
3328,2.3936,2.3937,13,18.02225,2.394693638159865,0.9971408250211292
3329,2.3932,2.3933,13,18.02225,2.3939468190799325,0.9970353054335486
3330,2.3927,2.3928,13,18.02225,2.393323409539966,0.9969034059490726
3331,2.3929,2.393,13,18.02225,2.3931540457239793,0.9969561657428629
3332,2.393,2.3931,13,18.02225,2.3931026971493194,0.9969825456397581
3333,2.3932,2.3933,13,18.02225,2.3931270228619894,0.9970353054335486
3334,2.3927,2.3928,13,18.02225,2.393303990472882,0.9969034059490726
3335,2.3917,2.3918,13,18.02225,2.39284570748063,0.9966396069801208
3336,2.3919,2.392,13,18.02225,2.392635550262712,0.9966923667739112
3337,2.3913,2.3914,13,18.02225,2.391967775131356,0.99653408739254
3338,2.3908,2.3909,13,18.02225,2.391500665078814,0.996402187908064
3339,2.3905,2.3906,13,18.02225,2.3910003325394067,0.9963230482173784
3340,2.3898,2.3899,13,18.02225,2.3904001662697034,0.9961383889391123
3341,2.3901,2.3902,13,18.02225,2.3903001108464688,0.9962175286297976
3342,2.3898,2.3899,13,18.02225,2.3901334072309792,0.9961383889391123
3343,2.3896,2.3897,13,18.02225,2.3899810051649855,0.9960856291453218
3344,2.3893,2.3894,13,18.02225,2.3897864322607036,0.9960064894546363
