timestamp,best_bid,best_ask
2025-02-06 17:26:34.322528,2.3949,2.395
2025-02-06 17:26:35.611382,2.3949,2.395
2025-02-06 17:26:36.898376,2.396,2.3961
2025-02-06 17:26:38.184121,2.3962,2.3963
2025-02-06 17:26:39.469643,2.3953,2.3954
2025-02-06 17:26:40.755129,2.3948,2.3949
2025-02-06 17:26:42.039928,2.3946,2.3947
2025-02-06 17:26:43.324765,2.3949,2.395
2025-02-06 17:26:44.609882,2.3956,2.3957
2025-02-06 17:26:45.894694,2.3959,2.396
2025-02-06 17:26:47.180769,2.3959,2.396
2025-02-06 17:26:48.467122,2.396,2.3961
2025-02-06 17:26:49.750516,2.3958,2.3959
2025-02-06 17:26:51.033891,2.395,2.3951
2025-02-06 17:26:52.322183,2.395,2.3951
2025-02-06 17:26:53.609382,2.3942,2.3943
2025-02-06 17:26:54.892406,2.3947,2.3948
2025-02-06 17:26:56.177085,2.3948,2.3949
2025-02-06 17:26:57.462197,2.395,2.3951
2025-02-06 17:26:59.197923,2.3957,2.3958
2025-02-06 17:27:00.482296,2.3956,2.3957
2025-02-06 17:27:01.766946,2.3959,2.396
2025-02-06 17:27:03.053195,2.3966,2.3967
2025-02-06 17:27:04.339834,2.3981,2.3982
2025-02-06 17:27:05.627923,2.3978,2.3979
2025-02-06 17:27:06.912623,2.3977,2.3978
2025-02-06 17:27:08.198721,2.3978,2.3979
2025-02-06 17:27:09.482931,2.3974,2.3975
2025-02-06 17:27:10.767958,2.3976,2.3977
2025-02-06 17:27:12.050752,2.3972,2.3973
2025-02-06 17:27:13.333587,2.3966,2.3967
2025-02-06 17:27:14.618929,2.3965,2.3966
2025-02-06 17:27:15.902424,2.3965,2.3966
2025-02-06 17:27:17.188219,2.3965,2.3966
2025-02-06 17:27:18.472135,2.3974,2.3975
2025-02-06 17:27:19.756686,2.3976,2.3977
2025-02-06 17:27:21.041089,2.3964,2.3965
2025-02-06 17:27:22.325757,2.3962,2.3963
2025-02-06 17:27:23.611246,2.395,2.3951
2025-02-06 17:27:24.897478,2.3946,2.3947
2025-02-06 17:27:26.180339,2.3952,2.3953
2025-02-06 17:27:27.463786,2.3951,2.3952
2025-02-06 17:27:28.748875,2.3947,2.3948
2025-02-06 17:27:30.033864,2.395,2.3951
2025-02-06 17:27:31.317059,2.3949,2.395
2025-02-06 17:27:32.600966,2.394,2.3941
2025-02-06 17:27:33.884777,2.3937,2.3938
2025-02-06 17:27:35.168882,2.3932,2.3933
2025-02-06 17:27:36.452745,2.3929,2.393
2025-02-06 17:27:37.738697,2.393,2.3931
2025-02-06 17:27:39.022849,2.3936,2.3937
2025-02-06 17:27:40.308079,2.3936,2.3937
2025-02-06 17:27:41.593516,2.3934,2.3935
2025-02-06 17:27:42.878190,2.3934,2.3935
2025-02-06 17:27:44.161710,2.392,2.3921
2025-02-06 17:27:45.450122,2.392,2.3921
2025-02-06 17:27:46.734684,2.392,2.3921
2025-02-06 17:27:48.020102,2.3918,2.3919
2025-02-06 17:27:49.304998,2.3918,2.3919
2025-02-06 17:27:50.588566,2.3917,2.3918
2025-02-06 17:27:51.872467,2.3922,2.3923
2025-02-06 17:27:53.157965,2.3923,2.3924
2025-02-06 17:27:54.441972,2.3924,2.3925
2025-02-06 17:27:55.726082,2.3925,2.3926
2025-02-06 17:27:57.010467,2.3927,2.3928
2025-02-06 17:27:58.293792,2.393,2.3931
2025-02-06 17:28:00.029657,2.3929,2.393
2025-02-06 17:28:01.316969,2.3932,2.3933
2025-02-06 17:28:02.600723,2.3929,2.393
2025-02-06 17:28:03.884381,2.3934,2.3935
2025-02-06 17:28:05.170457,2.3937,2.3938
2025-02-06 17:28:06.454709,2.3937,2.3938
2025-02-06 17:28:07.740654,2.3935,2.3936
2025-02-06 17:28:09.478250,2.3938,2.3939
2025-02-06 17:28:10.763743,2.3936,2.3937
2025-02-06 17:28:12.047748,2.3939,2.394
2025-02-06 17:28:13.332568,2.3949,2.395
2025-02-06 17:28:14.620500,2.3954,2.3955
2025-02-06 17:28:15.904524,2.3958,2.3959
2025-02-06 17:28:17.190801,2.3958,2.3959
2025-02-06 17:28:18.473724,2.3952,2.3953
2025-02-06 17:28:19.758672,2.3959,2.396
2025-02-06 17:28:21.041994,2.3952,2.3953
2025-02-06 17:28:22.328512,2.3952,2.3953
2025-02-06 17:28:23.614264,2.3949,2.395
2025-02-06 17:28:24.899258,2.3948,2.3949
2025-02-06 17:28:26.184796,2.395,2.3951
2025-02-06 17:28:27.471332,2.395,2.3951
2025-02-06 17:28:28.756710,2.395,2.3951
2025-02-06 17:28:30.045896,2.3949,2.395
2025-02-06 17:28:31.330082,2.3952,2.3953
2025-02-06 17:28:32.615917,2.3952,2.3953
2025-02-06 17:28:33.901470,2.394,2.3941
2025-02-06 17:28:35.189387,2.3945,2.3946
2025-02-06 17:28:36.479362,2.3946,2.3947
2025-02-06 17:28:37.766232,2.3946,2.3947
2025-02-06 17:28:39.049235,2.3947,2.3948
2025-02-06 17:28:40.334741,2.3943,2.3944
2025-02-06 17:28:41.619026,2.3943,2.3944
2025-02-06 17:28:42.906208,2.3943,2.3944
2025-02-06 17:28:44.191606,2.3943,2.3944
2025-02-06 17:28:45.483499,2.3947,2.3948
2025-02-06 17:28:46.776834,2.3949,2.395
2025-02-06 17:28:48.062699,2.3952,2.3953
2025-02-06 17:28:49.348378,2.3949,2.395
2025-02-06 17:28:50.631712,2.3949,2.395
2025-02-06 17:28:51.918386,2.3947,2.3948
2025-02-06 17:28:53.204057,2.3947,2.3948
2025-02-06 17:28:54.490223,2.3963,2.3964
2025-02-06 17:28:55.774234,2.3963,2.3964
2025-02-06 17:28:57.058365,2.3962,2.3963
2025-02-06 17:28:58.341570,2.3962,2.3963
2025-02-06 17:28:59.625474,2.3959,2.396
2025-02-06 17:29:00.910376,2.3959,2.396
2025-02-06 17:29:02.193910,2.3958,2.3959
2025-02-06 17:29:03.481081,2.3955,2.3956
2025-02-06 17:29:04.766969,2.3955,2.3956
2025-02-06 17:29:06.059658,2.3946,2.3947
2025-02-06 17:29:07.343821,2.3948,2.3949
2025-02-06 17:29:08.630314,2.3957,2.3958
2025-02-06 17:29:09.914972,2.3952,2.3953
2025-02-06 17:29:11.199493,2.3949,2.395
2025-02-06 17:29:12.485522,2.3946,2.3947
2025-02-06 17:29:13.770348,2.3938,2.3939
2025-02-06 17:29:15.056929,2.3934,2.3935
2025-02-06 17:29:16.343190,2.393,2.3931
2025-02-06 17:29:17.629808,2.3939,2.394
2025-02-06 17:29:18.915811,2.3939,2.394
2025-02-06 17:29:20.200102,2.3938,2.3939
2025-02-06 17:29:21.486876,2.3934,2.3935
2025-02-06 17:29:22.774661,2.3946,2.3947
2025-02-06 17:29:24.061644,2.3953,2.3954
2025-02-06 17:29:25.346914,2.3955,2.3956
2025-02-06 17:29:26.630679,2.396,2.3961
2025-02-06 17:29:27.917480,2.3963,2.3964
2025-02-06 17:29:29.203558,2.3954,2.3955
2025-02-06 17:29:30.487608,2.3952,2.3953
2025-02-06 17:29:31.772628,2.3958,2.3959
2025-02-06 17:29:33.056805,2.3969,2.397
2025-02-06 17:29:34.341865,2.3969,2.397
2025-02-06 17:29:35.624374,2.3973,2.3974
2025-02-06 17:29:36.911384,2.3975,2.3976
2025-02-06 17:29:38.196693,2.397,2.3971
2025-02-06 17:29:39.482760,2.397,2.3971
2025-02-06 17:29:40.771815,2.3971,2.3972
2025-02-06 17:29:42.058100,2.3971,2.3972
2025-02-06 17:29:43.343696,2.3969,2.397
2025-02-06 17:29:44.631658,2.3964,2.3965
2025-02-06 17:29:45.914210,2.3967,2.3968
2025-02-06 17:29:47.200292,2.397,2.3971
2025-02-06 17:29:48.486967,2.3979,2.398
2025-02-06 17:29:49.773033,2.3977,2.3978
2025-02-06 17:29:51.057244,2.3977,2.3978
2025-02-06 17:29:52.344510,2.3977,2.3978
2025-02-06 17:29:53.627496,2.3977,2.3978
2025-02-06 17:29:54.914111,2.3976,2.3977
2025-02-06 17:29:56.198735,2.3969,2.397
2025-02-06 17:29:57.484267,2.3966,2.3967
2025-02-06 17:29:58.769139,2.3968,2.3969
2025-02-06 17:30:00.058016,2.397,2.3971
2025-02-06 17:30:01.342991,2.3971,2.3972
2025-02-06 17:30:02.628209,2.3985,2.3986
2025-02-06 17:30:03.920507,2.3981,2.3982
2025-02-06 17:30:05.206643,2.3987,2.3988
2025-02-06 17:30:06.491789,2.3984,2.3985
2025-02-06 17:30:07.776037,2.399,2.3991
2025-02-06 17:30:09.060215,2.399,2.3991
2025-02-06 17:30:10.345385,2.3985,2.3986
2025-02-06 17:30:11.630667,2.3977,2.3978
2025-02-06 17:30:12.915644,2.3968,2.3969
2025-02-06 17:30:14.200502,2.3971,2.3972
2025-02-06 17:30:15.483974,2.3976,2.3977
2025-02-06 17:30:16.774580,2.3978,2.3979
2025-02-06 17:30:18.059782,2.3965,2.3966
2025-02-06 17:30:19.343824,2.3965,2.3966
2025-02-06 17:30:20.628308,2.395,2.3951
2025-02-06 17:30:21.910373,2.3944,2.3945
2025-02-06 17:30:23.194877,2.3936,2.3937
2025-02-06 17:30:24.480073,2.3932,2.3933
2025-02-06 17:30:25.763640,2.3927,2.3928
2025-02-06 17:30:27.050757,2.3929,2.393
2025-02-06 17:30:28.337591,2.393,2.3931
2025-02-06 17:30:29.622144,2.3932,2.3933
2025-02-06 17:30:30.905397,2.3927,2.3928
2025-02-06 17:30:32.190071,2.3917,2.3918
2025-02-06 17:30:33.473417,2.3919,2.392
2025-02-06 17:30:34.758760,2.3913,2.3914
2025-02-06 17:30:36.046079,2.3908,2.3909
2025-02-06 17:30:37.332235,2.3905,2.3906
2025-02-06 17:30:38.617321,2.3898,2.3899
2025-02-06 17:30:39.902297,2.3901,2.3902
2025-02-06 17:30:41.185966,2.3898,2.3899
2025-02-06 17:30:42.471062,2.3896,2.3897
2025-02-06 17:30:43.757089,2.3893,2.3894
2025-02-06 17:30:45.041010,2.3889,2.389
2025-02-06 17:30:46.325028,2.3887,2.3888
2025-02-06 17:30:47.610028,2.3895,2.3896
2025-02-06 17:30:48.892168,2.3894,2.3895
2025-02-06 17:30:50.176929,2.3892,2.3893
2025-02-06 17:30:51.463592,2.389,2.3891
2025-02-06 17:30:52.760653,2.3893,2.3894
2025-02-06 17:30:54.044406,2.3889,2.389
2025-02-06 17:30:55.329785,2.3894,2.3895
2025-02-06 17:30:56.614925,2.3882,2.3883
2025-02-06 17:30:57.898623,2.3884,2.3885
2025-02-06 17:30:59.191809,2.3884,2.3885
2025-02-06 17:31:00.475090,2.3878,2.3879
2025-02-06 17:31:01.760983,2.3875,2.3876
2025-02-06 17:31:03.047511,2.3873,2.3874
2025-02-06 17:31:04.332330,2.3857,2.3858
2025-02-06 17:31:05.616679,2.3854,2.3855
2025-02-06 17:31:06.901653,2.3847,2.3848
2025-02-06 17:31:08.186761,2.3838,2.3839
2025-02-06 17:31:09.472041,2.3832,2.3833
2025-02-06 17:31:11.204255,2.3823,2.3824
2025-02-06 17:31:12.492306,2.3814,2.3815
2025-02-06 17:31:13.779536,2.3816,2.3817
2025-02-06 17:31:15.061251,2.3794,2.3795
2025-02-06 17:31:16.346197,2.3802,2.3803
2025-02-06 17:31:17.629561,2.3804,2.3805
2025-02-06 17:31:18.917511,2.3819,2.382
2025-02-06 17:31:20.200581,2.3819,2.382
2025-02-06 17:31:21.488930,2.38,2.3801
2025-02-06 17:31:23.225045,2.3803,2.3804
2025-02-06 17:31:24.517529,2.3827,2.3828
2025-02-06 17:31:25.808664,2.3841,2.3842
2025-02-06 17:31:27.096447,2.3825,2.3826
2025-02-06 17:31:28.381614,2.3826,2.3827
2025-02-06 17:31:29.668218,2.3816,2.3817
2025-02-06 17:31:30.953125,2.3827,2.3828
2025-02-06 17:31:32.236201,2.3836,2.3837
2025-02-06 17:31:33.519593,2.3828,2.3829
2025-02-06 17:31:34.812713,2.3828,2.3829
2025-02-06 17:31:36.094458,2.3826,2.3827
2025-02-06 17:31:37.377664,2.3825,2.3826
2025-02-06 17:31:38.662249,2.3826,2.3827
2025-02-06 17:31:39.947768,2.3823,2.3824
2025-02-06 17:31:41.231603,2.3813,2.3814
2025-02-06 17:31:42.520021,2.3811,2.3812
2025-02-06 17:31:43.805719,2.3815,2.3816
2025-02-06 17:31:45.091303,2.3819,2.382
2025-02-06 17:31:46.377282,2.3818,2.3819
2025-02-06 17:31:47.660805,2.3818,2.3819
2025-02-06 17:31:48.944956,2.3839,2.384
2025-02-06 17:31:50.231082,2.3826,2.3827
2025-02-06 17:31:51.517175,2.3818,2.3819
2025-02-06 17:31:52.802224,2.3813,2.3814
2025-02-06 17:31:54.090008,2.3823,2.3824
2025-02-06 17:31:55.382548,2.3829,2.383
2025-02-06 17:31:56.665173,2.3846,2.3847
2025-02-06 17:31:57.949454,2.3841,2.3842
2025-02-06 17:31:59.233621,2.3827,2.3828
2025-02-06 17:32:00.519627,2.3827,2.3828
2025-02-06 17:32:01.803192,2.3834,2.3835
2025-02-06 17:32:03.090046,2.3842,2.3843
2025-02-06 17:32:04.374466,2.3846,2.3847
2025-02-06 17:32:05.661431,2.3875,2.3876
2025-02-06 17:32:06.946366,2.3879,2.388
2025-02-06 17:32:08.230330,2.3862,2.3863
2025-02-06 17:32:09.519702,2.3859,2.386
2025-02-06 17:32:10.803496,2.3886,2.3887
2025-02-06 17:32:12.088191,2.389,2.3891
2025-02-06 17:32:13.373523,2.3891,2.3892
2025-02-06 17:32:14.657217,2.3886,2.3887
2025-02-06 17:32:15.942226,2.3877,2.3878
2025-02-06 17:32:17.231206,2.3899,2.39
2025-02-06 17:32:18.514684,2.3888,2.3889
2025-02-06 17:32:19.798472,2.3898,2.3899
2025-02-06 17:32:21.084368,2.3899,2.39
2025-02-06 17:32:22.369033,2.3892,2.3893
2025-02-06 17:32:23.654787,2.3891,2.3892
2025-02-06 17:32:24.939288,2.3896,2.3897
2025-02-06 17:32:26.226115,2.3898,2.3899
2025-02-06 17:32:27.512290,2.3899,2.39
2025-02-06 17:32:28.797413,2.3907,2.3908
2025-02-06 17:32:30.080370,2.3908,2.3909
2025-02-06 17:32:31.366462,2.391,2.3911
2025-02-06 17:32:32.658482,2.3912,2.3913
2025-02-06 17:32:33.952286,2.3921,2.3922
2025-02-06 17:32:35.235383,2.3934,2.3935
2025-02-06 17:32:36.519433,2.3936,2.3937
2025-02-06 17:32:37.804129,2.3926,2.3927
2025-02-06 17:32:39.098059,2.3939,2.394
2025-02-06 17:32:40.384103,2.3921,2.3922
2025-02-06 17:32:41.671198,2.3927,2.3928
2025-02-06 17:32:42.955504,2.3934,2.3935
2025-02-06 17:32:44.240345,2.3925,2.3926
2025-02-06 17:32:45.524074,2.3913,2.3914
2025-02-06 17:32:46.810760,2.3922,2.3923
2025-02-06 17:32:48.094857,2.3923,2.3924
2025-02-06 17:32:49.379008,2.3923,2.3924
2025-02-06 17:32:50.671323,2.3923,2.3924
2025-02-06 17:32:51.956649,2.3915,2.3916
2025-02-06 17:32:53.240924,2.3924,2.3925
2025-02-06 17:32:54.525648,2.3923,2.3924
2025-02-06 17:32:55.812108,2.3938,2.3939
2025-02-06 17:32:57.103770,2.3933,2.3934
2025-02-06 17:32:58.416950,2.3937,2.3938
2025-02-06 17:32:59.713886,2.3943,2.3944
2025-02-06 17:33:00.999117,2.394,2.3941
2025-02-06 17:33:02.284234,2.3937,2.3938
2025-02-06 17:33:03.591034,2.3956,2.3957
2025-02-06 17:33:04.876500,2.3954,2.3955
2025-02-06 17:33:06.161541,2.3953,2.3954
2025-02-06 17:33:07.446253,2.3951,2.3952
2025-02-06 17:33:08.730170,2.3958,2.3959
2025-02-06 17:33:10.015745,2.396,2.3961
2025-02-06 17:33:11.302425,2.3966,2.3967
2025-02-06 17:33:13.042607,2.3981,2.3982
2025-02-06 17:33:14.326670,2.3983,2.3984
2025-02-06 17:33:15.610797,2.3993,2.3994
2025-02-06 17:33:16.899817,2.3993,2.3994
2025-02-06 17:33:18.196970,2.3997,2.3998
2025-02-06 17:33:19.482609,2.3981,2.3982
2025-02-06 17:33:20.767683,2.4006,2.4007
2025-02-06 17:33:22.053291,2.4016,2.4017
2025-02-06 17:33:23.346894,2.3997,2.3998
2025-02-06 17:33:24.630900,2.4001,2.4002
2025-02-06 17:33:25.913365,2.4004,2.4005
2025-02-06 17:33:27.201396,2.4008,2.4009
2025-02-06 17:33:28.486476,2.401,2.4011
2025-02-06 17:33:29.771350,2.4027,2.4028
2025-02-06 17:33:31.056424,2.4015,2.4016
2025-02-06 17:33:32.342108,2.4004,2.4005
2025-02-06 17:33:33.632920,2.401,2.4011
2025-02-06 17:33:34.917786,2.4036,2.4037
2025-02-06 17:33:36.208480,2.4021,2.4022
2025-02-06 17:33:37.496058,2.4024,2.4025
2025-02-06 17:33:38.778650,2.4011,2.4012
2025-02-06 17:33:40.062111,2.4012,2.4013
2025-02-06 17:33:41.347423,2.4007,2.4008
2025-02-06 17:33:42.633079,2.4013,2.4014
2025-02-06 17:33:43.915753,2.4018,2.4019
2025-02-06 17:33:45.201665,2.4022,2.4023
2025-02-06 17:33:46.486082,2.4025,2.4026
2025-02-06 17:33:47.770462,2.4027,2.4028
2025-02-06 17:33:49.056355,2.4031,2.4032
2025-02-06 17:33:50.342114,2.4026,2.4027
2025-02-06 17:33:51.633499,2.4027,2.4028
2025-02-06 17:33:52.918212,2.4013,2.4014
2025-02-06 17:33:54.204161,2.4019,2.402
2025-02-06 17:33:55.491848,2.4016,2.4017
2025-02-06 17:33:56.775165,2.4015,2.4016
2025-02-06 17:33:58.057568,2.4014,2.4015
2025-02-06 17:33:59.340356,2.4015,2.4016
2025-02-06 17:34:00.628096,2.401,2.4011
2025-02-06 17:34:01.914470,2.3994,2.3995
2025-02-06 17:34:03.200785,2.4,2.4001
2025-02-06 17:34:04.485445,2.3996,2.3997
2025-02-06 17:34:05.775300,2.3999,2.4
2025-02-06 17:34:07.058465,2.4007,2.4008
2025-02-06 17:34:08.344592,2.4019,2.402
2025-02-06 17:34:09.627995,2.4027,2.4028
2025-02-06 17:34:10.916011,2.4019,2.402
2025-02-06 17:34:12.203518,2.4026,2.4027
2025-02-06 17:34:13.936608,2.4021,2.4022
2025-02-06 17:34:15.222372,2.4037,2.4038
2025-02-06 17:34:16.508160,2.4045,2.4046
2025-02-06 17:34:17.791426,2.4055,2.4056
2025-02-06 17:34:19.076488,2.4054,2.4055
2025-02-06 17:34:20.359750,2.4051,2.4052
2025-02-06 17:34:21.642123,2.4067,2.4068
2025-02-06 17:34:22.926322,2.4077,2.4078
2025-02-06 17:34:24.214557,2.4085,2.4086
2025-02-06 17:34:25.499654,2.4089,2.409
2025-02-06 17:34:26.783100,2.4089,2.409
2025-02-06 17:34:28.065959,2.4089,2.409
2025-02-06 17:34:29.350451,2.4088,2.4089
2025-02-06 17:34:30.634854,2.4093,2.4094
2025-02-06 17:34:31.920805,2.4094,2.4095
2025-02-06 17:34:33.210422,2.4107,2.4108
2025-02-06 17:34:34.495196,2.4088,2.4089
2025-02-06 17:34:35.780138,2.4085,2.4086
2025-02-06 17:34:37.064752,2.4092,2.4093
2025-02-06 17:34:38.350874,2.4089,2.409
2025-02-06 17:34:39.636844,2.4095,2.4096
2025-02-06 17:34:40.920643,2.4085,2.4086
2025-02-06 17:34:42.205491,2.4079,2.408
2025-02-06 17:34:43.490324,2.4073,2.4074
2025-02-06 17:34:44.774605,2.4087,2.4088
2025-02-06 17:34:46.061370,2.4087,2.4088
2025-02-06 17:34:47.347754,2.4083,2.4084
2025-02-06 17:34:48.636441,2.4069,2.407
2025-02-06 17:34:49.921564,2.407,2.4071
2025-02-06 17:34:51.205802,2.4082,2.4083
2025-02-06 17:34:52.491836,2.4079,2.408
2025-02-06 17:34:53.779481,2.408,2.4081
2025-02-06 17:34:55.061712,2.4089,2.409
2025-02-06 17:34:56.346552,2.408,2.4081
2025-02-06 17:34:57.631116,2.4082,2.4083
2025-02-06 17:34:58.916963,2.408,2.4081
2025-02-06 17:35:00.200644,2.409,2.4091
2025-02-06 17:35:01.488850,2.4088,2.4089
2025-02-06 17:35:02.771982,2.4085,2.4086
2025-02-06 17:35:04.064045,2.4099,2.41
2025-02-06 17:35:05.347999,2.4116,2.4117
2025-02-06 17:35:06.630561,2.4115,2.4116
2025-02-06 17:35:07.913437,2.4116,2.4117
2025-02-06 17:35:09.197638,2.4113,2.4114
2025-02-06 17:35:10.480985,2.4114,2.4115
2025-02-06 17:35:11.764370,2.4115,2.4116
2025-02-06 17:35:13.047392,2.4087,2.4088
2025-02-06 17:35:14.785570,2.4074,2.4075
2025-02-06 17:35:16.071880,2.409,2.4091
2025-02-06 17:35:17.355600,2.41,2.4101
2025-02-06 17:35:18.647037,2.4112,2.4113
2025-02-06 17:35:19.931522,2.4096,2.4097
2025-02-06 17:35:21.215611,2.4084,2.4085
2025-02-06 17:35:22.499500,2.4082,2.4083
2025-02-06 17:35:23.784978,2.4081,2.4082
2025-02-06 17:35:25.077700,2.4084,2.4085
2025-02-06 17:35:26.364793,2.407,2.4071
2025-02-06 17:35:27.650690,2.4062,2.4063
2025-02-06 17:35:28.935334,2.4064,2.4065
2025-02-06 17:35:30.222629,2.4048,2.4049
2025-02-06 17:35:31.509636,2.404,2.4041
2025-02-06 17:35:32.793566,2.4047,2.4048
2025-02-06 17:35:34.079081,2.405,2.4051
2025-02-06 17:35:35.363447,2.4058,2.4059
2025-02-06 17:35:36.647946,2.4068,2.4069
2025-02-06 17:35:37.933136,2.4087,2.4088
2025-02-06 17:35:39.227831,2.4083,2.4084
2025-02-06 17:35:40.512154,2.4093,2.4094
2025-02-06 17:35:41.796185,2.4099,2.41
2025-02-06 17:35:43.082435,2.4108,2.4109
2025-02-06 17:35:44.369563,2.4112,2.4113
2025-02-06 17:35:45.655107,2.4112,2.4113
2025-02-06 17:35:46.938998,2.4108,2.4109
2025-02-06 17:35:48.222150,2.4109,2.411
2025-02-06 17:35:49.507147,2.4121,2.4122
2025-02-06 17:35:50.791277,2.4118,2.4119
2025-02-06 17:35:52.075608,2.4124,2.4125
2025-02-06 17:35:53.362081,2.4126,2.4127
2025-02-06 17:35:54.648930,2.4133,2.4134
2025-02-06 17:35:55.932227,2.412,2.4121
2025-02-06 17:35:57.217033,2.4123,2.4124
2025-02-06 17:35:58.501765,2.4099,2.41
2025-02-06 17:35:59.787066,2.4091,2.4092
2025-02-06 17:36:01.071705,2.4084,2.4085
2025-02-06 17:36:02.355107,2.4093,2.4094
2025-02-06 17:36:03.640938,2.4109,2.411
2025-02-06 17:36:04.925466,2.4114,2.4115
2025-02-06 17:36:06.209205,2.4105,2.4106
2025-02-06 17:36:07.494996,2.4112,2.4113
2025-02-06 17:36:08.778571,2.4103,2.4104
2025-02-06 17:36:10.063786,2.4104,2.4105
2025-02-06 17:36:11.798910,2.4088,2.4089
2025-02-06 17:36:13.085641,2.4079,2.408
2025-02-06 17:36:14.370705,2.4066,2.4067
2025-02-06 17:36:16.106087,2.406,2.4061
2025-02-06 17:36:17.389877,2.4052,2.4053
2025-02-06 17:36:18.675686,2.4048,2.4049
2025-02-06 17:36:19.959818,2.4058,2.4059
2025-02-06 17:36:21.248133,2.4054,2.4055
2025-02-06 17:36:22.538502,2.4062,2.4063
2025-02-06 17:36:23.823125,2.4076,2.4077
2025-02-06 17:36:25.107415,2.407,2.4071
2025-02-06 17:36:26.392499,2.408,2.4081
2025-02-06 17:36:27.675292,2.4068,2.4069
2025-02-06 17:36:28.962480,2.4074,2.4075
2025-02-06 17:36:30.251560,2.4058,2.4059
2025-02-06 17:36:31.536818,2.406,2.4061
2025-02-06 17:36:32.822297,2.4072,2.4073
2025-02-06 17:36:34.110248,2.4072,2.4073
2025-02-06 17:36:35.394022,2.4069,2.407
2025-02-06 17:36:36.678343,2.4068,2.4069
2025-02-06 17:36:37.963834,2.4068,2.4069
2025-02-06 17:36:39.251218,2.4062,2.4063
2025-02-06 17:36:40.537971,2.4065,2.4066
2025-02-06 17:36:41.823504,2.4082,2.4083
2025-02-06 17:36:43.108189,2.4078,2.4079
2025-02-06 17:36:44.393384,2.4082,2.4083
2025-02-06 17:36:45.678720,2.4081,2.4082
2025-02-06 17:36:46.963225,2.4098,2.4099
2025-02-06 17:36:48.249211,2.4108,2.4109
2025-02-06 17:36:49.532477,2.4101,2.4102
2025-02-06 17:36:50.818569,2.4104,2.4105
2025-02-06 17:36:52.103263,2.41,2.4101
2025-02-06 17:36:53.387465,2.4095,2.4096
2025-02-06 17:36:54.672675,2.4078,2.4079
2025-02-06 17:36:55.965275,2.4083,2.4084
2025-02-06 17:36:57.252347,2.4078,2.4079
2025-02-06 17:36:58.538743,2.4091,2.4093
2025-02-06 17:36:59.823363,2.4102,2.4103
2025-02-06 17:37:01.109915,2.4128,2.4129
2025-02-06 17:37:02.394318,2.4134,2.4135
2025-02-06 17:37:03.679415,2.4165,2.4166
2025-02-06 17:37:04.963500,2.4161,2.4162
2025-02-06 17:37:06.247730,2.4164,2.4165
2025-02-06 17:37:07.535700,2.4149,2.415
2025-02-06 17:37:08.818708,2.4146,2.4147
2025-02-06 17:37:10.102203,2.4152,2.4153
2025-02-06 17:37:11.388322,2.415,2.4151
2025-02-06 17:37:12.671925,2.415,2.4151
2025-02-06 17:37:13.955946,2.4134,2.4135
2025-02-06 17:37:15.244694,2.413,2.4131
2025-02-06 17:37:16.529442,2.4124,2.4125
2025-02-06 17:37:17.813973,2.4128,2.4129
2025-02-06 17:37:19.098436,2.4149,2.415
2025-02-06 17:37:20.382621,2.4155,2.4156
2025-02-06 17:37:21.667414,2.4149,2.415
2025-02-06 17:37:22.952805,2.4158,2.4159
2025-02-06 17:37:24.245253,2.4165,2.4166
2025-02-06 17:37:25.530470,2.4159,2.416
2025-02-06 17:37:26.815405,2.4156,2.4157
2025-02-06 17:37:28.100292,2.4158,2.4159
2025-02-06 17:37:29.385731,2.4154,2.4155
2025-02-06 17:37:30.669981,2.4154,2.4155
2025-02-06 17:37:31.956625,2.4155,2.4156
2025-02-06 17:37:33.242776,2.4153,2.4154
2025-02-06 17:37:34.531317,2.4144,2.4145
2025-02-06 17:37:35.817750,2.4137,2.4138
2025-02-06 17:37:37.103632,2.4144,2.4145
2025-02-06 17:37:38.390795,2.4131,2.4132
2025-02-06 17:37:39.676951,2.4135,2.4136
2025-02-06 17:37:40.962172,2.4132,2.4133
2025-02-06 17:37:42.246318,2.4109,2.411
2025-02-06 17:37:43.532248,2.4112,2.4113
2025-02-06 17:37:45.268449,2.4115,2.4116
2025-02-06 17:37:46.551443,2.412,2.4121
2025-02-06 17:37:47.835006,2.4121,2.4122
2025-02-06 17:37:49.119778,2.412,2.4121
2025-02-06 17:37:50.406018,2.4123,2.4124
2025-02-06 17:37:51.690937,2.4129,2.413
2025-02-06 17:37:52.978522,2.4124,2.4125
2025-02-06 17:37:54.262910,2.4119,2.412
2025-02-06 17:37:55.545970,2.4106,2.4107
2025-02-06 17:37:56.831779,2.4115,2.4116
2025-02-06 17:37:58.116647,2.4107,2.4108
2025-02-06 17:37:59.402267,2.4098,2.4099
2025-02-06 17:38:00.686889,2.4099,2.41
2025-02-06 17:38:01.969739,2.4093,2.4094
2025-02-06 17:38:03.252844,2.4079,2.408
2025-02-06 17:38:04.538414,2.4081,2.4082
2025-02-06 17:38:05.823763,2.4097,2.4098
2025-02-06 17:38:07.112444,2.4075,2.4076
2025-02-06 17:38:08.397624,2.407,2.4071
2025-02-06 17:38:09.684632,2.4064,2.4065
2025-02-06 17:38:10.968820,2.4065,2.4066
2025-02-06 17:38:12.253703,2.4059,2.406
2025-02-06 17:38:13.536645,2.4058,2.4059
2025-02-06 17:38:14.823751,2.4052,2.4053
